review,label,predicted_label
"My previous unit had a great sound but one day I could no longer get it to play. Tryed everything the manual said with no luck. Researched and found this unit made by the same manufacture only it wasn't the same. Appearance and functions all the same except for the sound. Nowhere near like the one I had. At max volume, tremendous distortion. After carefull examination, I noticed the speaker was assemblied backwards. Instead of convex, it was concaved. My original one was convexed. Thus the distortion. This should have been caught at Q.C. inspection. Return for replacement would have to come from (you guessed it) China. Not worth sending back. Live and learn.",3,2
well it works great except the battery wont hold a charge gonna see how to get a different onr or something,3,1
"Item does work.  It's easy enough to use.   The ability to charge it in the car, is a nice feature.  Has some trouble maintaining range.  For some reason worked better in one car versus another.  The biggest drawback is it's limited frequency and range.  OK product for the price.",3,1
"I guess I got what I paid for. Mostly treble, no bass. The thing looks really nice tho. I just leave it on my bathroom shelf. Wouldn't buy another one.",3,1
"The bracket does not hold the Garmin Oregon 400t as advertised. The Side arms do not retract narrow enough to hold the devise. If you turn the bracket 90 degrees, the side arms will contact the devise, but will not hold it securely enough. I called the manufacturer, and told them it would not hold the Oregon and they said they would send me another one. It was the same bracket which does not hold the GPS. I finally fabricated a piece and took off the side arms and so far it will hold the Oregon 400t. Do not buy this if you are expecting it to hold a Colorado or Oregon GPS from Garmin.",3,2
"I decided to buy this as an upgrade to HBF-306C which, in my opinion, is a piece of trash. I have to say that this scale is pretty consistent, but is a little off. I know for a fact that I am 17%BF, but this scale insists that I am in the 22% range. The only reason I did not give it less stars is because, even thou I'm sure of my BF composition, there is a little chance I am wrong.",3,1
"Okay, here's the good:  You can't beat the price, right?  My daughter's original cord for her ipod wore out so I purchased two of these.  The bad, it did not work in her ipod (I see in the description it says \\""iPhone\\"" but the original cord that came with my iphone worked to charge both my phone and the ipod.  The ugly, though the cable does work to charge my iphone, it only actually charges when it is connected to my laptop (not the power adapter/outlet).  That can be a pain in the butt but oh well.",3,2
the images of the band are not clear and concise.  there is a blur and that takes away from the color and distinct figures,3,2
"I read a lot of reviews before buying this product and many stated having to un-pair and pair every time they wanted to use it.  I have not had this problem although it can be very slow to connect.  I found after turning the adapter on, it can take up to 2 minutes to connect to my phone (LG G2).  During that time, if I look at the connection on the phone and try to force the connection from there, that rarely works and may even conflict with the adapter's attempts to connect (one time it took 20 minutes to connect trying it that way)<br />Also, the power button must be held for about 8 seconds to power it on, not 3 seconds as instructed in the 1 page instruction sheet.<br /><br />I have found that once connected, the sound is not bad for the mids and highs but the low end response is not very good (as compared to the $10 wired cassette adapter I was using)<br /><br />The battery life is pretty good; it lasts about 1 week when using it 2 times each day for about 20-30 minutes each time.<br /><br />I would recommend this product for those that are in the car for longer periods of time; the reconnect issue would be painful for those who are in and out of the car frequently.  If the reconnect issue could be addressed so it worked as quickly and consistently as a standard bluetooth headset, I would have rated this at 4 stars.  If it also had better bass response I would have given it 5 stars.",3,2
my i pod broke before i could use it. i got the newest version now. no need for them. can't say anything else.,3,2
Hard to operate.,3,1
ITS OK BUT NOT WHAT I WANTED DO NOT MACH THE IPOD I HAVE,3,2
"If in your area you dont have the specific stations (the product has like five options of these) then the item will be useless to you. The sound is faded and low. For the price is good, but if you want quality, find a better transmitter.",3,1
"I love screen protectors and have one of most of my electronics.  This one works just like the others and it really isn't that difficult to put on.  I misaligned it at first but was able to pull it back off (I hadn't applied it all the way) and realign it perfectly.  A few days later I dropped my keys on the screen of my Kindle and the screen protector sustained a small scratch.  Would that have happened to the actualy screen had there not been a protector on it?  I can't say, but it isn't something I want to chance.  The only downside is that it creates a glare, which is one thing the Kindle is big on... no glare!",3,1
Product was received in timely fashion.  I like the padded protection for the iPod.  I have to turn the iPod upside down to access the head-phone jack.  Arm band a little short for my liking.  Overall good product for the price.,3,1
It's okay. Price was right however. Protects my Nook Reader just fine.,3,1
Lost the lottery works when it wants to.,3,1
"When I first received the item in the mail, I was in love with the look, yet worried about how thin it looked. I put the case on, which was easy. The case looked great, and I got many compliments. I could fit the charger in and headphones with no problem. Then 3 weeks later, I dropped my ipod from only about a foot off the ground and the side of the case fell off. I tried to super glue it but there is no hope. ALl I have to say is, this case is great till you drop it, which is inevitable.",3,1
"At first wasn't able to make the screen work. There was no blue screen if it was not connected with cam and when connected still nothing. There is no manual, just a small paper that explains more how to connect a cam then how to connect to car or operate the 3 buttons the device as. I contacted with the supplier to see if he solves my problem. But while waiting for a response I tried once more and it worked. There is still no blue screen, only black. I think it's better the black screen. But both video inputs work, and image as good quality. I had a fast response from costumer service and they tried to help and where available to change the product. Since it is working there is no need. But it's good to know that if needed I could count on them.",3,2
"after plugin usb cable, the front blue led alway flashing, and i pressed and hold source button ,but nothing happened , i can not find device in my phone or macbook, i think it is broken.. all angle i bought are ok except this oontz..",3,2
"If you live in the South, leave this on your windshield, expect it to last about a year.  The mount is black, gets very hot in the sun.  Depending on the car, it can warp or actually melt.   The suction cup gets brittle and won't stick after a while.  So far, I have not found any windshield mount that lasts more than a year or 2 in the Texas heat.  It's best to remove it each time you leave your vehicle, although that is a pain.",3,1
"These HDD enclosures are built cheaply in China, and sold at a nice profit by greedy resellers.  Micca Store twice offered no help to offer to resend a new car charger (mail said it was delivered, I never signed for it).      Now the unit has stopped working after 4 months and it does not have a warranty, only 30 days.  So...my opinion to buy something more expensive and more sturdy is reinforced again.    Settle for this if you want a short term solution and if you wish to have prompt...but bad customer service.",3,2
"I'm not impressed at all with the sound quality.... I was expecting more from Beats. I wanted to watch a movie and I had to constantly turn the volume down when music was playing, since there was so much distortion on high volume...",3,1
"It was alright, at first we thought it was cute, and then without warning it cracked on one side and then on the other, so I guess you get what you pay for, I was a bit disappointed in the quality...",3,2
"Acaseview Screen Protector Film Clear, does work fine.  It comes in a 3 pack, but the first screen I opened, there was no screen protector in it.  Made me think what they gave me didn't work.  Once I opened the second one I realized the first one was just missing.  I did buy two packages and the second package had all three. They do cling to the Kindle, fit fine and easy to read through.",3,2
"Looks are deceiving.  I specifically bought this cable because it was 'Apple Approved.'.  It also looks much sturdier than the Apple cable - in short, it LOOKS as if it is built to last.  My old cable that originally came with my iPad was beginning to fray.  It still works, but I didn't like the idea of using a cable where I could see the wires and had to use electrical tape to hold it.  This cable from RND didn't work more than a month and a half.  For a short while, it worked intermittently, and then not at all.  My original Apple cable with electrical tape holding it still works.  I think I would have been better off purchasing one of the cut rate deals that may or may not work or just biting the bullet and getting a new one from Apple.<br /><br />Update: 7/3/2012<br /><br />In response to the commenter who  commented on RND backing up their products - I felt like a lot of time had passed, so I didn't contact the company regarding this issue.  But - I did decide to give RND another chance.  After all, if a company backs up their products then the failure rate should be low.  Three months later, I am looking at another failed cable.  This time, I will contact the company, and see what they have to say.  But, I have to say - once is an \\""accident\\""; twice and in my opinion, a pattern is beginning to form.<br /><br />Update: 7/4/2012<br /><br />I sent RND an email yesterday and they swear that their products are made to last.  Could it be that I'm yanking the cords out, they query?  No, I say.  Actually, the cords have actually slipped out at times.  Anyway, they have promised to send out replacements.  Considering that they'll send a replacement, I'll increase the rating by a star for now.  We'll see how the replacement does.",3,2
No Rating.  I did not need to use it.,3,2
"I finally got to use my armband while jogging on the treadmill. I have a few issues with it. First, the Ipod does not stay in the pouch during rapid movement. Second, it's difficult to maneuver the dial through the plastic.  But I received the merchandise as promised in a timely manner.",3,1
"Looks ok, not too bright but better than the factory bulbs; didn't last too long, and it's having problems with contact at the base of the bulb.",3,2
"The plug fuse blew out when I connected it to my 12 volt cooler. Replacing the fuse was quite hard , aligning a lot of parts to get the fuse in correctly.",3,2
"great long hours! A must buy if you don't want to spend too much on battery or keep having to charge your mp3.    Bad for people like me who listen to songs other than english, because this little thing can only support english.",3,1
It meets the requirement. The probs i noticed are  1) the size is bit larger. It does not get in to any normal size tables.  2) the lock at the bottom gets unlocked by mistake if ur foot touches even slightly and changes the position.,3,2
PRO-it protects the book in my purse.<br />--------it's a good color for me<br />CONS- it's a little too small for my 7&#34; nook book.,3,1
"I got the ipod and it looked beautiful and worked great. But the thing won't hold a decent charge for long. It keeps dying on me, even though the battery ipod puts it at 50%. But it still dies. I not that upset with it, since I don't use it for extended periods of time, but I'm a little ticked off that the problem wasn't in the description.",3,2
Ok sound for a mini. Better than an iPad with built in speaker. The plastic travel container it comes in had broken tabs on the lid right out of the box. So the lid won't stay on now.,3,2
"Should work if it's the right fit, but check the size of where it'll go in the back before purchase. 05 Rav4 S uses the smallest connector.",3,2
"Very fast player compare to VMP75, Needs cooler fan $10.00 @ BigLots cause it gets hot, good as a back up player.",3,1
does not work with my new iphone. but works with my android and other devices. too good to be true info was misleading.,3,1
"Its nice because its small, lighter and you don't have a big block dangling on your shirt. The sound comes out clear but when you talk over the mic it sounds distorted, People get frustrated trying to understand what your saying,  I have to repeat myself a lot or just call them back on the phone.",3,1
i am using this amp with rokker speakers and for the price it did not meet my expectations to provide a richer fuller sounds at higher speeds,3,2
"Unfortunately there doesn't seem to be a \\""perfect\\"" case out there yet ([...]) for the 5-inch GPS screens, so I settled for this one. (I use this for my Garmin Nuvi 1490LMT 5-inch...)    -Holds the unit nicely  -If I jam things in right, it will hold the power cable too  -No way the sucker cup and mount will fit inside  -The little exterior carabiner clip is cheapo plasicky (don't plan on attaching it to the outside of your luggage and it making it to your destination)  -Shipping took SEVEN DAYS from the seller bestpricecenter (guess amazon prime shipping has spoiled me)    Also, if you just stumbled across this, note that this shell is available in many colors and a few fabric/material coverings.    One other weird thing to know - When you first get it the toxic plastic smell will knock you out. I'm no sissy, but just holding it for about 3 minutes after opening literally gave me a headache, and my wife smelled it from the other room. (Think new car smell times a million.) I actually had to leave it outside for a few days just to air it out. I saw other reviews commenting about this and just dismissed it as some oversensitive person being picky, but be prepared. You will not want to leave it inside your house for the first couple of days.    Would I buy it again? Yes (But only until something better comes along.)",3,2
One of the amplifiers didn't work.,3,2
"I have purchased at least four of these within the past year.  None has lasted longer than two or three months before it simply stops working.  However, it works really well when it does work.  I usually keep an extra for backup because I know that in my experience over the last year, I will have to replace it within a 2-3 month period. Would love it if the manufacturer would make this extender more durable.",3,1
"THIS IS SOLD UNDER MANY DIFFERENT NAMES. This exact module is sold by many different companies who give it different names.<br />The prices can vary from $16 to $30.<br /><br />THERE ARE OTHER WAYS TO DO THIS THAT WILL GIVE YOU BETTER SOUND. If you already have a good quality cassette deck or a portable device like a Walkman, you can use that. There are two ways to do this:<br />-You can buy a Behringer Uphono, or similar device. You plug the cassette deck into the Uphono, which you plug into your computer. The Uphono is a high quality digitizer. The procedure for digitizing cassettes is the same as buying this unit.<br />-You can plug your cassette player directly into the sound card of your computer and the computer can digitize the music. This just requires a cable. It depends upon the sound card in your computer how good the results will be.<br />-There is free software on line to help you with either method. Audacity is the most popular but there are others. This cassette player comes with Audacity software on a mini CD.<br /><br />This cassette player is of mediocre quality. It is definitely not as good as any home cassette deck. And, most portable Walkman type players I have heard are better than this. Beside not having great playback, this unit sometimes adds in additional noise. The noise can be bad sometimes, sounding like a helicopter. I get my best results if I don't put the cassette player on the computer.<br /><br />But, if you don't already have a cassette player, then this might be worth getting. The quality of most prerecorded tapes is poor to begin with. You could make a lot better sounding cassette tape at home by recording an LP with a tape deck than if you bought a pre recorded tape in a record store. So, even though this is not a high fidelity unit, you really aren't loosing that much because the sound quality of most cassette tapes is poor. In the early 1980s, cassette tapes sales surpassed LP sales by a wide margin. What boosted the CD is that it was so much better than cassettes and quickly killed the cassette business.<br /><br />This unit comes with a mini CD with Audacity software. Audacity is free software that you can download for free from the Audacity website. The Audacity software lets you capture the music on to your computer and also lets you edit the music files to improve the sound. The benefit of loading the Audacity software from the mini CD instead of the website is that the mini CD sets up all the correct defaults.<br /><br />Digitizing cassette tapes is long, tedious work and not for the computer novice. Here are the steps;<br />-Load the Audacity software and set it up as instructed.<br />-Plug cassette player into computer with USB cable.<br />-Play cassette and push the record button on the Audacity software to record the music on your computer.<br />--&#62;From here, you can either record individual songs or you can record the whole side and then split up the songs later. Either way is tedious.<br />Here is how I do it:<br />-Record the whole side of the tape.<br />-Import the whole side as a WAV file (the Audacity software will show you how to do it).<br />-Load the file back into Audacity.<br />-Run the noise reduction software to eliminate the tape hiss and the extra noise this unit sometimes adds.<br />-Separate the songs out one by one. With the Audacity software, it is easy to tell where one song starts and ends. You then just cut out all the other songs.<br />-Export the song. Use the song title as the file name.<br />-A window pops up asking for song info, such as album and artist. Fill that in.<br />-Repeat for all songs on that side.<br /><br />But, with the poor quality of cassette tapes and the work involved, you got to wonder if it is worth doing this.<br />Well, I am because my wife had a bunch of cassette tapes, she does not care about sound quality and she is not worried about me wasting my time on anything as long as I am doing something for her.",3,2
While it is a lower end radar detector you still expect it to work. Going through some states it would not pick up until I was right on the cop car.,3,2
"Have been unable to use this product but it doesnt look cheap.  Looks like so far well worth the money.  As far as its function, as of right now I am still unaware.",3,2
"Its very nice pocket, is very light.<br />The adjust grip velcro is rather small<br />The iPod fits perfectly.<br />The place for the key is small",3,1
Works OK. Fit is not the best. But works,3,1
Good,3,1
"quality was not good and it didnt even work from 2nd day i bought. i emailed several times but the dylan didnt response. dont use it.<br />They resend new unit after I returned.<br />The sound was good this time but I think the problem is cable connection.<br />the speaker becomes disconnected frequently and when ouch I tthe cable or move my connected device, it starts making noise.<br />I don't know whether it is the cable problem or speaker outlet problem.<br />also, charging cable is too short. I can't even charge with my computer because I have to hold the speaker to charge using my computer.<br />I can't not put the speaker on the desk or computer. It would be just hanging.",3,2
It's okay Not Bad,3,2
It looks really pretty and I like how I can still see the color of the ipod. The only problem is that I have a lot of trouble taking it on and off. The ipod won't fit on the speaker system or the radio transmitter if the case is on.,3,1
"Device worked well for couple months.  Loved having the display below the window and convenient for viewing.  Prongs that grab the vent may not be long enough because they lost grip and the Garmin would fall to my console frequently.  In the end, one of the prongs broke off perhaps due to remounting after falling so many times.",3,2
"just molded plastic nothing special, although my 8 year old daughter likes it and that's all that, matters in the end.",3,1
"At first, I did not receive my product, but after contacting the company, they were very polite and sent a new one. The product works well sometimes, but if there is any hint of another signal on the station you tune to, the sound quality goes down significantly unless you put your hand over the transmitter.<br /><br />Overall, fine for what I use it for, but there are definitely better products out there.",3,1
"This works OK except the supplied fuse has such a low rating that is useless for most applicatioins.  If you buy it, immediately unscrew the tip and take out the supplied fuse.  Put in a 1/4&#34; by 1 1/4&#34; fuse rated at 20 or 25 amps and screw the tip back on.",3,2
"I bought this for my 4s and have never used it. I'm sure it works fine but it won't work with my otter box case because the case is too big. If you have a case on your phone it probably wouldn't work for you either. Be careful when you buy it but if you don't have a case, you should be fine.",3,2
Works very well. But you have to add some extra glue because the heat take the base and the LEDs apart.,3,1
Product is as expected. Some signal loss.,3,1
"good package for the price. if you had a windshield mount and you just wanted to keep your unit out of sight, or take with you without getting dinged up this will work great for you. the only drawback for me, is i keep my garmin on the bean bag style dash mount with the power adapter and use it for my job making deliveries. i just grab the whole thing and bring it in and out of the truck at the start and end of my shift, so i only use this case if i know we are traveling where i may need this for a short time. it does work great for that purpose, but is only realistic for the unit itself. you will not fit it with a mounting piece or a designated car charger with the whole cigarette lighter plug... you could fit a usb cord only....",3,1
"Works great, except it needs charged every time before I use it, which is inconvenient honestly.",3,1
"Cover is well padded, however the inside turned my Kobo black on the sides after the first use.  The zipper sticks everytime I use it.  Overall it does the job of securing the Kobo however it isn't well made.",3,2
"I've been using this cover with Onyx Boox M92 White Pearl for several months now. It's very durable, has a nice look and feel, and protects the device from damage well. There are two problems with it:<br />1) When reading in horizontal mode, it's very easy to accidentally press side-buttons of Boox with the edge of the cover. This is very annoying and often causes the page to change in the least expected moments.<br />2) The stylus holder is badly designed, it holds the stylus well but causes much strain on the cover when the stylus is in, which makes the leather fold weirdly. It also looks rather delicate and will likely break in several months.",3,1
Easy to hook up just doesn't pick up as good as I would like so I will be buying a shark fin,3,1
"but great for reading music in the dark on a music stand. The light given off from the Hydra while reading a book, is way too dim. My $7.99 single-head book light from B&N works better.",3,1
"I bought this, and then found better variations for the same price...",3,1
"Pretty good and cheap mp3 player, but i had to spend another $13 afterword on a microsd card and a microsd card reader, :(",3,1
"Product is sooooo cute and it came well packed and undamaged; however, the case opening for the volume buttons are not big enough.  You can't press the buttons with ease so it becomes a hassle.  The case stays on well so I will see how long I can handle the frustration of not being able to press the volume buttons with ease.  So overall very cute but not well made to size for the iPod touch 4th generation....which the product description says it fits.",3,2
"I don't mind the keyboard and the stand is nice. The keyboard does have a delay when syncing up with the device which is a bit inconvenient. Overall, not a bad value. Would like to have seen a few different options for color variations.",3,1
It does the job but the clarity isn't anything to brag about. Bass sucks as well.,3,1
The site I purchased either did not list that the product is not capable of English or I did not think that any product these days would not be in English. If anyone knows how to change if it is capable I would appreciate a shout.<br /><br />It otherwise has simple controls and easy to mount.,3,2
It does the job -- playback is shrill.  Tapes can be played on other machines and they are not shrill.,3,1
wish it had an open end for charger.  its a hassle removing nano from case to charge.  eventually the silicon case may rip or stretch from constant removing.,3,2
"Works well, but is hard to see in the sun.  I maxed out the brightness on my GPS and I still have to shade it from the sun and lean forward over the display to see the screen at all.  Seems water resistant enough for motorcycle use.  Fits my tom tom but not my large droid ultimate.",3,1
"it was loud i was very stoked at first but put simply it didnt last long, i work construction n wanted to carry this around me on my side & ths is def not made for that,  gotta b really gentle n chill w this if u gonna buy it.",3,1
"I have loved the iPod shuffle. It works great and makes my workouts much easier. I had a very bad experience with the earbuds. Do not buy them, they did not work for more than two weeks. I bought some more earbuds from Amazon with clips that fit over the ear and waterproof ear buds and they work great. So I recommend that you buy the iPod but skip the ear buds that come with the set.",3,1
"I just returned my Timex and went with an easier to use Garmin 210. The unit itself is ok. I liked the way it fit on my wrist (had a Garmin 305 before and never liked the way it fit), but I did find that the pace was off. What normally was a 7 minute pace on my Garmin was showing as a 8 to 8 and half minute pace on the Timex. I went and did some research after I bought the unit (should have done the research before) and found out that this was something normal on the Timex.  The main problem I had and why I returned it was trying to download the firmware updates (which you will need to do to get the unit to work better). You need to be a computer whiz (which I am not) to figure out how to modify your firewall etc (if you are running Norton's) to allow the updates to download etc. It says on the Timex web site if you are doing this in your office to call your IT people. Really?   The unit itself is not bad, but it could be better. I think Garmin is still the way to go if you are looking for a GPS unit.",3,2
"I really like everything about it, but I always have to sync the bluetooth.At least I have a cool looking case.",3,1
Worked great while it lasted and then all of the sudden it wasn't working anymore so that is why I give only 3 stars. I'd say it lasted about 6 months.,3,2
cable makes phone screen flutteroff and on when i connected to USB connection on my computer; and it will not charge.,3,2
"The product works and everything about it is great but the volume......I was hoping it would be louder according to the reviews and description. I like the way it functions and the quality of the sound even at full volume is nothing I would complain about. The price is right for what it has to offer but I guess I was hoping for that rare find where the company has made a product that excels in quality but can still offer it at an economically advantageous price. I can still use it and have not gone broke trying it out so all in all I am happy with the product.<br />I am truly looking for some portable speakers/stereo system for under $50 that I can hook my phone up to, loud enough to use in my car without having to install a new car stereo (our car has expensive car stereo issues of the non working kind that will have to wait until we have the money to spend on something like that). IF there is such a product for that price in existance that some one has been extremely happy with I am open to comments and suggestions. I realize it might be asking too much. Thanks so much!",3,1
"Antenna works great, however, the adhesive isn't the best. I bought this for my car, after someone broke off my antenna on the outside of the car. I get great reception, but adhesive wore off on this very quickly. I cleaned the window and let it dry before installing the antenna, so there's no reason why it shouldn't have stayed put. I had to end up using silicone glue to get the antenna to stay put. Like I started, the antenna works great, and I can pick up all my local stations, no static, no problems.",3,1
"I ordered this cute, well-made case for a Nook HD as a gift.  I was very disappointed to discoverer that the Tuff-Luv case was TOO SMALL for the NooK Simple Touch.  I should have been suspicious when the item was described to fit a Nook2.  Actually, I called Barnes and Noble before ordering, and asked about the difference between a Nook and a Nook2.  They claimed to not recognize the \\""2\\"" version, and assured me that Barnes & Noble only makes one 7\\"" Nook HD.  There is no other version.  So, somewhere there's a mix-up in the description.  Since the item comes from the UK, there might be some other model available overseas that is not sold in the US.  In any case, I have subsequently checked the details posted on the Tuff-luv item page and, yes, the dimensions are smaller than the 7\\"" Nook.  But, to be honest, I never bothered to compare dimensions, because I relied on the case description and on the information I received from Barnes & Noble.  So, BEWARE!  Unless you have a device that would fit inside this adorable Tuff-luv case, I advise choosing another cover.  By the way, I contacted Amazon's customer service to help with the return.  They were amazing!  I'll be returning the item to an address in Indiana, so no overseas postage required.  And, Amazon guarantees the refund.  The dealer was also very responsive and sent instruction for return.",3,2
"The foot rest works very well.  But the fresh rubber odor is offensive.  I've kept it outdoors - in the sunshine.  I washed it with water, vinegar, cologne, talcum powder.  That's one stubborn odor, but it is bearable now.",3,1
"The case is thin, but looks good on. I do have reception problems with the case on. Don't know if its the new phone?",3,1
Bought this for use on my Rand McNally RV GPS. Worked OK but had to modify it a bit (added wider sides and top) and is much better now.,3,1
"It looks cute on my Nook Color and fits very nicely. It does not offer much protection and I suspect that it could break easily if dropped just so. The paint around the edges looks little scratched. Honestly, this is just for looks- if you want to protect your device this probably isn't going to do a whole lot.",3,1
"Unit works ok, with the right station, but not as good as the previous Zune transmitter I had. The previous one had the transmitter and charger in one. This one is a transmitter with a separate power cord. I don't mind the design; just stating that the other unit seemed to work better.  One small problem. The clip that disconnects the power cord from the transmitter is missing. I was able to connect the cord to the transmitter, but now I cannot remove it. Not the end of the world, since it still works. However, I emailed the company over 20 days ago and have yet to hear a response.  For the cheap price, it is a good deal. But forget about customer service.",3,1
Not the great sound I hoped for.,3,1
"After reading reviews on several types of charger/transmitters thought I'd give this one a try. For the price if nothing else it will charge my ipod in the car. Sound quality not great- a lot of static/popping- radio generally sounds better. From other reviews that I read sound is usually better in more rural areas(less interference?)Quality of item in general not great- plastic feels light weight, like it would be easy to break but for the price item seems okay.",3,2
I bought this for my 6 yeR old son's iPod which he got for his birthday. It was too big for him and I am not sure how long it will last. iPod seems to fit fine and would be pretty secure.,3,1
good.but battery back up is not sufficient.,3,2
I was just hoping not to see the rainbow affect but i see it. the back cover is semi-mat which i don't know why but overall its an ok product. its easy to apply.,3,2
"I wondered why the price was so low.  It's because it lacks a digital tuning circuit.  Tuning seems to drift when on a given station, but it is certainly good enough at the price.",3,1
After a week stopped working,3,2
Did not last ling.  Gone after 1 year.,3,2
"This carpet is MUCH darker than it appears-it's more along the lines of mocha or peanut butter than tan. It's a good quality product,but the color description is not correct.",3,1
The cable itself looks and feels pretty good.  My first cable would only charge in one direction so I had to make sure to plug it in the correct side up.  The second cable seemed to be a lot better.  Have only used for a few days but it looks promising.,3,1
I should have returned the Item it would not charge my Asus TF101 in the Car. I was very disappointed so once my battery died to more movies on my trip.  :-(,3,2
I thought these cases were a great buy at first they fit they iPod great and look great too. The only problem I had was with the case interfering with the screen protector. Every time we put one of the cases on the screen protector lifted up. A little disappointed.,3,1
"But unfortunately one of the adjuster arms broke off during installation, and I have not been able to use it.",3,2
Antenna break off too easy,3,1
"The Belkin DualFit Sport Arm band is a solid product overall, but has some major drawbacks. I bought this one to replace a previous Belkin Sport Arm Band that I had beat up over the past 3.5 years.     Pros: The plastic screen area responds much better to touch than previous versions; an important aspect to consider when you want to change the volume, advance or go back a track, etc., while in the middle of a workout. It also has a notched slot at the bottom to allow syncing/charging without having to remove from the arm band. The neoprene and velcro arm band allow for your size adjustment to stay firmly where it is without flinging off in the middle of an intense cardio session or other highly active use.    Cons: I know I don't have the biggest arms in the world, but the only way for me to get this to fit is by having the velcro adjustment at the largest setting. With the amount of strain being put on the rest of the arm band and (p)leather adjustment notch, I don't see this holding up for very long. It's certainly not as long or sturdy as the first generation Belkin Sport Arm Band designed a few years ago for the 160GB iPod Classic.    Recommendation: Since this is the only model Belkin now makes, users are pretty much stuck buying it. I believe Belkin should either make a drastic change in the length of the arm band or market this as a DualFit Sport Arm Band for women & guys with small/skinny arms.",3,1
"The pink case was not like the purple one, it was not enclosed like the purple one on the bottom.  They are not rubber.  When it says rubber hard skin, I was looking for the rubber material, but it was more of a snap on hard plastic case.  If they are dropped, they come apart very easily.  For the price, you get what you pay for.",3,2
Cords tangle in housing but still operable. Not a serious problem but should be addressed to satisfy all potential customers.,3,2
It's a really attractive and cute case but cannot be closed when the head phones or charger are plugged in.,3,2
They do fit and they do work but when I got mine in the mail there were a few issues on the lens of one of the turn signals.  I just wet sanded and buffed it out and it looked good.  I wouldn't expect that to have happened on all of them though.  And like I said they worked great on my SV,3,1
"Item was of the quality I was hoping for, but it needed modified to work with the Android that I had ordered it to use with.  My Granddaughter was very happy with the color.",3,1
Good sound definition in a small package but the battery seem to lose its charge after a week or so.,3,1
"yes they came really quick, not late, and looks great on the black ipod. the sun light affects the way you view the screen, but was told in the reviews. but heres the other thing, no one said it had a rainbowish light effect on the screen that hurts your eyes. i dont write a reviews, but felt that i had to write this so incase someone tries to buy as a gift for someone.",3,1
"Not the best quality product but does the job, customer service is awesome thou! Fit my car adapter and my Outerbox",3,1
In color blue???,3,2
I am changing my review. There are some problems with this item and here they are.<br />1. It will not stay plugged in if you hit a bump. Solution plug it in with a USB cable to it's USB port the cable will not pop out of the socket.<br />2. If you have a power port in the back of your vehicle plug it in there and forget about it. It will reach your radio no problem and stays out of the way and plugged up.<br />3.My HTC phone will not play blue tooth through this device leading me to believe the device had failed. I borrowed a Samsung phone and it worked fine. The problem is Car Home Ultra app will not work with this device on my HTC EVO 3D but everything works fine on a Samsung s3.,3,1
"I ordered this player in November 2009 and installed it in January 2010.  By the second week of March 2010 the TFT flip up display would not come out and flip up.  It wasn't dropped and was installed by a professional.  Also, it gets rather hot.  The cooling system could use a little work.  Other than those issues it works and has good qualities.",3,2
"The wall charger works great. The car charger isn't so great. Sometimes it works and sometimes it doesn't. Nice to have, but not very dependable.",3,1
"Although the TV did have an issue with the caution from this company that they may not fix it, may swap it out for another type, or refund me I was not happy when I got the full disclaimer.  Would not buy this service again.<br /><br />They sent a box for the TV to go in and said make sure everything was included but sent no packing materials or a way to prevent the heavy stand from smashing into the TV itself.<br /><br />Ended up dealing with TV issue and let this expire.  Never again.",3,2
"When it's done, it's done.    Pros:  I like the lighting level and options, the clip is very secure, and you can stand it on its base on a desk to illuminate a keyboard. Like the color, too.    Cons:  I have bought four of these over the past couple of years and as of now only one is still bright, because I took it apart and fooled with the connection. Two are very dim, and one has konked out completely. I use them with adapters, not batteries.    One thing I never thought about on initial purchase was that there are no replacement LEDs; at least, none that I am aware of. As another reviewer commented elsewhere, the replacement bulbs are for the classic Mighty Bright that has the mini-bulbs you actually thread into the fixture; they are not for the LED lights.    Not sure how long these should last and while I've used them a lot, when I add up what I've paid for the lights and adapters, methinks I paid too much. Editing a 5-star review down to a 3.",3,1
"The product looks cheap, unlike the pictures show.  It does not fit in my 2005 Honda Accord Coup beside the shift handle, or it fits awkwardly.  I then hook it up with the lighter in the box/seat arm and it fits better but still awkwardly. It is not on automatically when starting up, and tuning up may take some effort, especially in the squeezed seat arm box. Signal was better in country areas, but have noise in every channel when I drive to Cherry Hill, NJ which is 10 miles from Philly.  I would not buy it if I knew all these, but feel it is OK to use.  By the way, the shipping from Satechi is fast, except the box was not sealed.<br /><br />After less than one month of using it, it broke.  I contacted Satechi, who was very helpful, and sent me a label for shipping it back.  I actually ordered another FM transmitter from them.  I would still recommend them",3,2
"This dvd/gps player is a bargain if you can get it for under $140 . Like stated the GPS Support is not the best So if you do lots of cross country traveling I suggest you spend more money on a better GPS system . You can save a home in a work location. It does give you options for different turn by turn voices. I like the British woman's accent. The GPS will briefly interrupt audio playing thru the radio or DVD player smoothly. My biggest issue with the radio is a simple one, \\""time display \\"" . It does not show time on the radio stations or while playing a DVD. There's no button to press to check time. I have to go through the settings just to check the time unless unless I'm in GPS mode. So if your running late and needa to check the the time, its safer to check it on your cell then pressing the 3-4 button sequence on the radio. Other than those things it's a decent gps radio for the price but I wouldn't dare pay over $140 for it.",3,2
